,inner1,outer1,inner2,outer2,inner3,outer3,move,inner4,outer4,inner5,outer5,,,
2877,0.003593422,0.007314276,-0.005307078,0.001884304,-0.028884761,0,0,-0.023821741,-0.024551768,-0.028846562,0.024769709,,,
2878,-0.005307078,0.001884304,-0.028884761,0,-0.023821741,-0.024551768,0,-0.028846562,0.024769709,-0.024478771,0.010041013,,,
2879,-0.028884761,0,-0.023821741,-0.024551768,-0.028846562,0.024769709,0,-0.024478771,0.010041013,0.06674096,0,,,
2880,-0.023821741,-0.024551768,-0.028846562,0.024769709,-0.024478771,0.010041013,0,0.06674096,0,0.023976102,0.007677466,,,
2881,-0.028846562,0.024769709,-0.024478771,0.010041013,0.06674096,0,0,0.023976102,0.007677466,0.009731382,0.009969376,,,
2882,-0.024478771,0.010041013,0.06674096,0,0.023976102,0.007677466,0,0.009731382,0.009969376,0.061444037,-0.020741433,,,
2883,0.06674096,0,0.023976102,0.007677466,0.009731382,0.009969376,0,0.061444037,-0.020741433,0.071575835,0.004332744,,,
2884,0.023976102,0.007677466,0.009731382,0.009969376,0.061444037,-0.020741433,0,0.071575835,0.004332744,0.007162146,0,,,
2885,0.009731382,0.009969376,0.061444037,-0.020741433,0.071575835,0.004332744,0,0.007162146,0,0.001393616,0,,,
2886,0.061444037,-0.020741433,0.071575835,0.004332744,0.007162146,0,0,0.001393616,0,0.00150045,0,,,
2887,0.071575835,0.004332744,0.007162146,0,0.001393616,0,0,0.00150045,0,-0.024797082,0.003423687,,,
2888,0.007162146,0,0.001393616,0,0.00150045,0,0,-0.024797082,0.003423687,-0.010397881,0.003423687,,,
2889,0.001393616,0,0.00150045,0,-0.024797082,0.003423687,0,-0.010397881,0.003423687,-0.020478316,0,,,
2890,0.00150045,0,-0.024797082,0.003423687,-0.010397881,0.003423687,0,-0.020478316,0,-0.030176081,0,,,
2891,-0.024797082,0.003423687,-0.010397881,0.003423687,-0.020478316,0,0,-0.030176081,0,-0.014527105,0,,,
2892,-0.010397881,0.003423687,-0.020478316,0,-0.030176081,0,0,-0.014527105,0,-0.012865361,0,,,
2893,-0.020478316,0,-0.030176081,0,-0.014527105,0,0,-0.012865361,0,-0.016752455,0,,,
2894,-0.030176081,0,-0.014527105,0,-0.012865361,0,0,-0.016752455,0,-0.03943307,-0.048793634,,,
2895,-0.014527105,0,-0.012865361,0,-0.016752455,0,0,-0.03943307,-0.048793634,-0.017587326,0.006360782,,,
2896,-0.012865361,0,-0.016752455,0,-0.03943307,-0.048793634,0,-0.017587326,0.006360782,0.001834951,0.007177144,,,
2897,-0.016752455,0,-0.03943307,-0.048793634,-0.017587326,0.006360782,0,0.001834951,0.007177144,-0.009852655,-0.00214313,,,
2898,-0.03943307,-0.048793634,-0.017587326,0.006360782,0.001834951,0.007177144,0,-0.009852655,-0.00214313,-0.10065165,-0.018523589,,,
2899,-0.017587326,0.006360782,0.001834951,0.007177144,-0.009852655,-0.00214313,0,-0.10065165,-0.018523589,-0.054545898,0.008611947,,,
2900,0.001834951,0.007177144,-0.009852655,-0.00214313,-0.10065165,-0.018523589,0,-0.054545898,0.008611947,0.011073856,0.00114432,,,
2901,-0.009852655,-0.00214313,-0.10065165,-0.018523589,-0.054545898,0.008611947,0,0.011073856,0.00114432,0.016400784,-0.003109396,,,
2902,-0.10065165,-0.018523589,-0.054545898,0.008611947,0.011073856,0.00114432,0,0.016400784,-0.003109396,0.014645282,-0.004613221,,,
2903,-0.054545898,0.008611947,0.011073856,0.00114432,0.016400784,-0.003109396,0,0.014645282,-0.004613221,0.041085213,0.003411278,,,
2904,0.011073856,0.00114432,0.016400784,-0.003109396,0.014645282,-0.004613221,0,0.041085213,0.003411278,0.045994993,0.002378598,,,
2905,0.016400784,-0.003109396,0.014645282,-0.004613221,0.041085213,0.003411278,0,0.045994993,0.002378598,-0.040455092,0,,,
2906,0.014645282,-0.004613221,0.041085213,0.003411278,0.045994993,0.002378598,0,-0.040455092,0,0.031702459,0,,,
2907,0.041085213,0.003411278,0.045994993,0.002378598,-0.040455092,0,0,0.031702459,0,0.019858874,0.009289065,,,
2908,0.045994993,0.002378598,-0.040455092,0,0.031702459,0,0,0.019858874,0.009289065,0.005548768,-7.84E-05,,,
2909,-0.040455092,0,0.031702459,0,0.019858874,0.009289065,0,0.005548768,-7.84E-05,0.041260704,-0.00306486,,,
2910,0.031702459,0,0.019858874,0.009289065,0.005548768,-7.84E-05,0,0.041260704,-0.00306486,0.034363173,-0.0019079,,,
2911,0.019858874,0.009289065,0.005548768,-7.84E-05,0.041260704,-0.00306486,0,0.034363173,-0.0019079,-0.085356519,-0.002461471,,,
2912,0.005548768,-7.84E-05,0.041260704,-0.00306486,0.034363173,-0.0019079,0,-0.085356519,-0.002461471,-0.055976093,-0.003361635,,,
2913,0.041260704,-0.00306486,0.034363173,-0.0019079,-0.085356519,-0.002461471,0,-0.055976093,-0.003361635,-0.000343859,0.010469474,,,
2914,0.034363173,-0.0019079,-0.085356519,-0.002461471,-0.055976093,-0.003361635,0,-0.000343859,0.010469474,0.010079071,0.020037264,,,
2915,-0.085356519,-0.002461471,-0.055976093,-0.003361635,-0.000343859,0.010469474,0,0.010079071,0.020037264,-0.024523094,0.081017725,,,
2916,-0.055976093,-0.003361635,-0.000343859,0.010469474,0.010079071,0.020037264,0,-0.024523094,0.081017725,-0.002689779,0.008912385,,,
2917,-0.000343859,0.010469474,0.010079071,0.020037264,-0.024523094,0.081017725,0,-0.002689779,0.008912385,0.052786037,0.026984707,,,
2918,0.010079071,0.020037264,-0.024523094,0.081017725,-0.002689779,0.008912385,0,0.052786037,0.026984707,-0.019388989,0.023808345,,,
2919,-0.024523094,0.081017725,-0.002689779,0.008912385,0.052786037,0.026984707,0,-0.019388989,0.023808345,-0.04666014,-0.062109701,,,
2920,-0.002689779,0.008912385,0.052786037,0.026984707,-0.019388989,0.023808345,0,-0.04666014,-0.062109701,-0.021177471,-0.048950225,,,
2921,0.052786037,0.026984707,-0.019388989,0.023808345,-0.04666014,-0.062109701,0,-0.021177471,-0.048950225,-0.047552735,0.062721282,,,
2922,-0.019388989,0.023808345,-0.04666014,-0.062109701,-0.021177471,-0.048950225,0,-0.047552735,0.062721282,-0.071057588,0.008566752,,,
2923,-0.04666014,-0.062109701,-0.021177471,-0.048950225,-0.047552735,0.062721282,0,-0.071057588,0.008566752,-0.085088432,-0.061140176,,,
2924,-0.021177471,-0.048950225,-0.047552735,0.062721282,-0.071057588,0.008566752,0,-0.085088432,-0.061140176,0.013125837,-0.016540606,,,
2925,-0.047552735,0.062721282,-0.071057588,0.008566752,-0.085088432,-0.061140176,0,0.013125837,-0.016540606,0.026249245,-0.001022292,,,
2926,-0.071057588,0.008566752,-0.085088432,-0.061140176,0.013125837,-0.016540606,0,0.026249245,-0.001022292,0.090337873,-0.003496638,,,
2927,-0.085088432,-0.061140176,0.013125837,-0.016540606,0.026249245,-0.001022292,0,0.090337873,-0.003496638,0.136057526,-0.005683573,,,
2928,0.013125837,-0.016540606,0.026249245,-0.001022292,0.090337873,-0.003496638,0,0.136057526,-0.005683573,0.035537302,-0.000997445,,,
2929,0.026249245,-0.001022292,0.090337873,-0.003496638,0.136057526,-0.005683573,0,0.035537302,-0.000997445,0.012677982,0.003395222,,,
2930,0.090337873,-0.003496638,0.136057526,-0.005683573,0.035537302,-0.000997445,0,0.012677982,0.003395222,0.0048749,0.001872089,,,
2931,0.136057526,-0.005683573,0.035537302,-0.000997445,0.012677982,0.003395222,0,0.0048749,0.001872089,-0.055799544,-0.082910292,,,
2932,0.035537302,-0.000997445,0.012677982,0.003395222,0.0048749,0.001872089,0,-0.055799544,-0.082910292,-0.06853123,0.041070417,,,
2933,0.012677982,0.003395222,0.0048749,0.001872089,-0.055799544,-0.082910292,0,-0.06853123,0.041070417,-0.116137609,0.01898551,,,
2934,0.0048749,0.001872089,-0.055799544,-0.082910292,-0.06853123,0.041070417,0,-0.116137609,0.01898551,-0.045878083,0.015130721,,,
2935,-0.055799544,-0.082910292,-0.06853123,0.041070417,-0.116137609,0.01898551,0,-0.045878083,0.015130721,-0.039525807,-0.030584142,,,
2936,-0.06853123,0.041070417,-0.116137609,0.01898551,-0.045878083,0.015130721,0,-0.039525807,-0.030584142,-0.017221555,-0.001998492,,,
2937,-0.116137609,0.01898551,-0.045878083,0.015130721,-0.039525807,-0.030584142,0,-0.017221555,-0.001998492,0.018268332,0.002192046,,,
2938,-0.045878083,0.015130721,-0.039525807,-0.030584142,-0.017221555,-0.001998492,0,0.018268332,0.002192046,0.060943484,-0.001794603,,,
2939,-0.039525807,-0.030584142,-0.017221555,-0.001998492,0.018268332,0.002192046,0,0.060943484,-0.001794603,0.042224109,0.000278383,,,
2940,-0.017221555,-0.001998492,0.018268332,0.002192046,0.060943484,-0.001794603,0,0.042224109,0.000278383,0.009413868,0.005169872,,,
2941,0.018268332,0.002192046,0.060943484,-0.001794603,0.042224109,0.000278383,0,0.009413868,0.005169872,-0.063793823,0.008646226,,,
2942,0.060943484,-0.001794603,0.042224109,0.000278383,0.009413868,0.005169872,0,-0.063793823,0.008646226,0.030298516,0.002763025,,,
2943,0.042224109,0.000278383,0.009413868,0.005169872,-0.063793823,0.008646226,0,0.030298516,0.002763025,0.039917573,-0.001052357,,,
2944,0.009413868,0.005169872,-0.063793823,0.008646226,0.030298516,0.002763025,0,0.039917573,-0.001052357,0.015800759,0.000246122,,,
2945,-0.063793823,0.008646226,0.030298516,0.002763025,0.039917573,-0.001052357,0,0.015800759,0.000246122,0.034029663,-0.000496943,,,
2946,0.030298516,0.002763025,0.039917573,-0.001052357,0.015800759,0.000246122,0,0.034029663,-0.000496943,0.125372641,0.000590915,,,
2947,0.039917573,-0.001052357,0.015800759,0.000246122,0.034029663,-0.000496943,0,0.125372641,0.000590915,0.047245227,-0.000481131,,,
2948,0.015800759,0.000246122,0.034029663,-0.000496943,0.125372641,0.000590915,0,0.047245227,-0.000481131,0.029347971,-0.002338943,,,
2949,0.034029663,-0.000496943,0.125372641,0.000590915,0.047245227,-0.000481131,0,0.029347971,-0.002338943,-0.016275458,0,,,
2950,0.125372641,0.000590915,0.047245227,-0.000481131,0.029347971,-0.002338943,0,-0.016275458,0,-0.033636361,0,,,
2951,0.047245227,-0.000481131,0.029347971,-0.002338943,-0.016275458,0,0,-0.033636361,0,-0.021368481,0,,,
2952,0.029347971,-0.002338943,-0.016275458,0,-0.033636361,0,0,-0.021368481,0,-0.051028162,0,,,
2953,-0.016275458,0,-0.033636361,0,-0.021368481,0,0,-0.051028162,0,-0.028405882,0.151592255,,,
2954,-0.033636361,0,-0.021368481,0,-0.051028162,0,0,-0.028405882,0.151592255,-0.016008951,-0.009980597,,,
2955,-0.021368481,0,-0.051028162,0,-0.028405882,0.151592255,0,-0.016008951,-0.009980597,0.015474483,-0.037383694,,,
2956,-0.051028162,0,-0.028405882,0.151592255,-0.016008951,-0.009980597,0,0.015474483,-0.037383694,0.122101039,-0.100759376,,,
2957,-0.028405882,0.151592255,-0.016008951,-0.009980597,0.015474483,-0.037383694,0,0.122101039,-0.100759376,0.121540979,-0.008529741,,,
2958,-0.016008951,-0.009980597,0.015474483,-0.037383694,0.122101039,-0.100759376,0,0.121540979,-0.008529741,-0.004998386,0.002251856,,,
2959,0.015474483,-0.037383694,0.122101039,-0.100759376,0.121540979,-0.008529741,0,-0.004998386,0.002251856,-0.027924255,0.007327173,,,
2960,0.122101039,-0.100759376,0.121540979,-0.008529741,-0.004998386,0.002251856,0,-0.027924255,0.007327173,-0.028347835,-0.018323302,,,
2961,0.121540979,-0.008529741,-0.004998386,0.002251856,-0.027924255,0.007327173,0,-0.028347835,-0.018323302,-0.031173311,-0.002985165,,,
2962,-0.004998386,0.002251856,-0.027924255,0.007327173,-0.028347835,-0.018323302,0,-0.031173311,-0.002985165,-0.090694688,-0.00210724,,,
2963,-0.027924255,0.007327173,-0.028347835,-0.018323302,-0.031173311,-0.002985165,0,-0.090694688,-0.00210724,-0.04841201,0.003259178,,,
2964,-0.028347835,-0.018323302,-0.031173311,-0.002985165,-0.090694688,-0.00210724,0,-0.04841201,0.003259178,0.029310152,0.016038869,,,
2965,-0.031173311,-0.002985165,-0.090694688,-0.00210724,-0.04841201,0.003259178,0,0.029310152,0.016038869,0.073275089,0.037562538,,,
2966,-0.090694688,-0.00210724,-0.04841201,0.003259178,0.029310152,0.016038869,0,0.073275089,0.037562538,0.087038733,0.006395483,,,
2967,-0.04841201,0.003259178,0.029310152,0.016038869,0.073275089,0.037562538,0,0.087038733,0.006395483,0.043954656,0.000859176,,,
2968,0.029310152,0.016038869,0.073275089,0.037562538,0.087038733,0.006395483,0,0.043954656,0.000859176,0.01725702,0.019057098,,,
2969,0.073275089,0.037562538,0.087038733,0.006395483,0.043954656,0.000859176,0,0.01725702,0.019057098,-0.048444793,0.076025451,,,
2970,0.087038733,0.006395483,0.043954656,0.000859176,0.01725702,0.019057098,0,-0.048444793,0.076025451,-0.047157161,0.040989788,,,
2971,0.043954656,0.000859176,0.01725702,0.019057098,-0.048444793,0.076025451,0,-0.047157161,0.040989788,-0.022492208,-0.047749057,,,
2972,0.01725702,0.019057098,-0.048444793,0.076025451,-0.047157161,0.040989788,0,-0.022492208,-0.047749057,0.009987198,-0.098961378,,,
2973,-0.048444793,0.076025451,-0.047157161,0.040989788,-0.022492208,-0.047749057,0,0.009987198,-0.098961378,-0.072799336,-0.019584246,,,
2974,-0.047157161,0.040989788,-0.022492208,-0.047749057,0.009987198,-0.098961378,0,-0.072799336,-0.019584246,-0.049039654,-0.00893192,,,
2975,-0.022492208,-0.047749057,0.009987198,-0.098961378,-0.072799336,-0.019584246,0,-0.049039654,-0.00893192,-0.026141066,-0.008471116,,,
2976,0.009987198,-0.098961378,-0.072799336,-0.019584246,-0.049039654,-0.00893192,0,-0.026141066,-0.008471116,-0.041568778,-0.002398089,,,
2977,-0.072799336,-0.019584246,-0.049039654,-0.00893192,-0.026141066,-0.008471116,0,-0.041568778,-0.002398089,-0.050790019,-0.010425255,,,
2978,-0.049039654,-0.00893192,-0.026141066,-0.008471116,-0.041568778,-0.002398089,0,-0.050790019,-0.010425255,-0.064076744,-0.021075428,,,
2979,-0.026141066,-0.008471116,-0.041568778,-0.002398089,-0.050790019,-0.010425255,0,-0.064076744,-0.021075428,-0.024117321,0.00994572,,,
2980,-0.041568778,-0.002398089,-0.050790019,-0.010425255,-0.064076744,-0.021075428,0,-0.024117321,0.00994572,0.048943087,0.016252145,,,
2981,-0.050790019,-0.010425255,-0.064076744,-0.021075428,-0.024117321,0.00994572,0,0.048943087,0.016252145,0.108403355,0,,,
2982,-0.064076744,-0.021075428,-0.024117321,0.00994572,0.048943087,0.016252145,0,0.108403355,0,0.071117759,0,,,
2983,-0.024117321,0.00994572,0.048943087,0.016252145,0.108403355,0,0,0.071117759,0,-0.003806964,0,,,
2984,0.048943087,0.016252145,0.108403355,0,0.071117759,0,0,-0.003806964,0,0.011000291,0.017613202,,,
2985,0.108403355,0,0.071117759,0,-0.003806964,0,0,0.011000291,0.017613202,0.010273084,0.011995733,,,
2986,0.071117759,0,-0.003806964,0,0.011000291,0.017613202,0,0.010273084,0.011995733,-0.032398164,-0.005769238,,,
2987,-0.003806964,0,0.011000291,0.017613202,0.010273084,0.011995733,0,-0.032398164,-0.005769238,-0.034658134,-0.004225537,,,
2988,0.011000291,0.017613202,0.010273084,0.011995733,-0.032398164,-0.005769238,0,-0.034658134,-0.004225537,-0.013712384,0,,,
2989,0.010273084,0.011995733,-0.032398164,-0.005769238,-0.034658134,-0.004225537,0,-0.013712384,0,0.013702273,-0.013360694,,,
2990,-0.032398164,-0.005769238,-0.034658134,-0.004225537,-0.013712384,0,0,0.013702273,-0.013360694,-0.022344388,-0.002793193,,,
2991,-0.034658134,-0.004225537,-0.013712384,0,0.013702273,-0.013360694,0,-0.022344388,-0.002793193,-0.044254348,-0.005290374,,,
2992,-0.013712384,0,0.013702273,-0.013360694,-0.022344388,-0.002793193,0,-0.044254348,-0.005290374,-0.032616392,0,,,
2993,0.013702273,-0.013360694,-0.022344388,-0.002793193,-0.044254348,-0.005290374,0,-0.032616392,0,0.002238587,0.142640203,,,
2994,-0.022344388,-0.002793193,-0.044254348,-0.005290374,-0.032616392,0,0,0.002238587,0.142640203,-0.008630693,-0.010117039,,,
2995,-0.044254348,-0.005290374,-0.032616392,0,0.002238587,0.142640203,0,-0.008630693,-0.010117039,-0.012612104,-0.039172709,,,
2996,-0.032616392,0,0.002238587,0.142640203,-0.008630693,-0.010117039,0,-0.012612104,-0.039172709,0.028759241,-0.080731504,,,
2997,0.002238587,0.142640203,-0.008630693,-0.010117039,-0.012612104,-0.039172709,0,0.028759241,-0.080731504,0.028250843,0.002613578,,,
2998,-0.008630693,-0.010117039,-0.012612104,-0.039172709,0.028759241,-0.080731504,0,0.028250843,0.002613578,-0.017720878,0.004516684,,,
2999,-0.012612104,-0.039172709,0.028759241,-0.080731504,0.028250843,0.002613578,0,-0.017720878,0.004516684,-0.068500698,-0.001132008,,,
3000,0.028759241,-0.080731504,0.028250843,0.002613578,-0.017720878,0.004516684,0,-0.068500698,-0.001132008,0.022566646,-0.002238117,,,
3001,0.028250843,0.002613578,-0.017720878,0.004516684,-0.068500698,-0.001132008,0,0.022566646,-0.002238117,0.043572456,0.008223101,,,
3002,-0.017720878,0.004516684,-0.068500698,-0.001132008,0.022566646,-0.002238117,0,0.043572456,0.008223101,0.008116886,0.007794201,,,
3003,-0.068500698,-0.001132008,0.022566646,-0.002238117,0.043572456,0.008223101,0,0.008116886,0.007794201,-0.003538981,0,,,
3004,0.022566646,-0.002238117,0.043572456,0.008223101,0.008116886,0.007794201,0,-0.003538981,0,-0.012702927,0.042636856,,,
3005,0.043572456,0.008223101,0.008116886,0.007794201,-0.003538981,0,0,-0.012702927,0.042636856,-0.034835532,-0.002390906,,,
3006,0.008116886,0.007794201,-0.003538981,0,-0.012702927,0.042636856,0,-0.034835532,-0.002390906,0.058774412,-0.01009576,,,
3007,-0.003538981,0,-0.012702927,0.042636856,-0.034835532,-0.002390906,0,0.058774412,-0.01009576,0.111237451,-0.011947885,,,
3008,-0.012702927,0.042636856,-0.034835532,-0.002390906,0.058774412,-0.01009576,0,0.111237451,-0.011947885,-0.009625629,-0.011247173,,,
3009,-0.034835532,-0.002390906,0.058774412,-0.01009576,0.111237451,-0.011947885,0,-0.009625629,-0.011247173,-0.033098534,0.000901878,,,
3010,0.058774412,-0.01009576,0.111237451,-0.011947885,-0.009625629,-0.011247173,0,-0.033098534,0.000901878,0.044868022,0.017280698,,,
3011,0.111237451,-0.011947885,-0.009625629,-0.011247173,-0.033098534,0.000901878,0,0.044868022,0.017280698,0.050052106,0.003042169,,,
3012,-0.009625629,-0.011247173,-0.033098534,0.000901878,0.044868022,0.017280698,0,0.050052106,0.003042169,-0.048750922,0.031572342,,,
3013,-0.033098534,0.000901878,0.044868022,0.017280698,0.050052106,0.003042169,0,-0.048750922,0.031572342,-0.032891184,0.012107622,,,
3014,0.044868022,0.017280698,0.050052106,0.003042169,-0.048750922,0.031572342,0,-0.032891184,0.012107622,0.01987955,-0.038952705,,,
3015,0.050052106,0.003042169,-0.048750922,0.031572342,-0.032891184,0.012107622,0,0.01987955,-0.038952705,0.01152949,-0.030724563,,,
3016,-0.048750922,0.031572342,-0.032891184,0.012107622,0.01987955,-0.038952705,0,0.01152949,-0.030724563,-0.037443191,-0.003601253,,,
3017,-0.032891184,0.012107622,0.01987955,-0.038952705,0.01152949,-0.030724563,0,-0.037443191,-0.003601253,-0.081207454,0,,,
3018,0.01987955,-0.038952705,0.01152949,-0.030724563,-0.037443191,-0.003601253,0,-0.081207454,0,-0.003156066,0,,,
3019,0.01152949,-0.030724563,-0.037443191,-0.003601253,-0.081207454,0,0,-0.003156066,0,0.010956854,-0.00865235,,,
3020,-0.037443191,-0.003601253,-0.081207454,0,-0.003156066,0,0,0.010956854,-0.00865235,0.002519965,-0.00386803,,,
3021,-0.081207454,0,-0.003156066,0,0.010956854,-0.00865235,0,0.002519965,-0.00386803,0.008405253,0,,,
3022,-0.003156066,0,0.010956854,-0.00865235,0.002519965,-0.00386803,0,0.008405253,0,0.01493749,0,,,
3023,0.010956854,-0.00865235,0.002519965,-0.00386803,0.008405253,0,0,0.01493749,0,0.016969413,0.00886631,,,
3024,0.002519965,-0.00386803,0.008405253,0,0.01493749,0,0,0.016969413,0.00886631,-0.009553254,0.020351239,,,
3025,0.008405253,0,0.01493749,0,0.016969413,0.00886631,0,-0.009553254,0.020351239,0.013566434,0.013737768,,,
3026,0.01493749,0,0.016969413,0.00886631,-0.009553254,0.020351239,0,0.013566434,0.013737768,0.011630073,0.000433758,,,
3027,0.016969413,0.00886631,-0.009553254,0.020351239,0.013566434,0.013737768,0,0.011630073,0.000433758,0.004698694,0.001534261,,,
3028,-0.009553254,0.020351239,0.013566434,0.013737768,0.011630073,0.000433758,0,0.004698694,0.001534261,0.000386178,0.001450188,,,
3029,0.013566434,0.013737768,0.011630073,0.000433758,0.004698694,0.001534261,0,0.000386178,0.001450188,0.031809986,-0.007852167,,,
3030,0.011630073,0.000433758,0.004698694,0.001534261,0.000386178,0.001450188,0,0.031809986,-0.007852167,0.028319061,-0.006011605,,,
3031,0.004698694,0.001534261,0.000386178,0.001450188,0.031809986,-0.007852167,0,0.028319061,-0.006011605,-0.018030807,-0.013170481,,,
3032,0.000386178,0.001450188,0.031809986,-0.007852167,0.028319061,-0.006011605,0,-0.018030807,-0.013170481,0.002898142,0.04306446,,,
3033,0.031809986,-0.007852167,0.028319061,-0.006011605,-0.018030807,-0.013170481,0,0.002898142,0.04306446,-0.029432327,0,,,
3034,0.028319061,-0.006011605,-0.018030807,-0.013170481,0.002898142,0.04306446,0,-0.029432327,0,-0.008227706,-0.117170181,,,
3035,-0.018030807,-0.013170481,0.002898142,0.04306446,-0.029432327,0,0,-0.008227706,-0.117170181,0.034963846,0.015104052,,,
3036,0.002898142,0.04306446,-0.029432327,0,-0.008227706,-0.117170181,0,0.034963846,0.015104052,0.063509092,0,,,
3037,-0.029432327,0,-0.008227706,-0.117170181,0.034963846,0.015104052,0,0.063509092,0,0.020169534,0,,,
3038,-0.008227706,-0.117170181,0.034963846,0.015104052,0.063509092,0,0,0.020169534,0,-0.011240602,0.005663,,,
3039,0.034963846,0.015104052,0.063509092,0,0.020169534,0,0,-0.011240602,0.005663,-0.026836768,0.005663,,,
3040,0.063509092,0,0.020169534,0,-0.011240602,0.005663,0,-0.026836768,0.005663,-0.044323944,0.009903599,,,
3041,0.020169534,0,-0.011240602,0.005663,-0.026836768,0.005663,0,-0.044323944,0.009903599,-0.049106613,0.010797538,,,
3042,-0.011240602,0.005663,-0.026836768,0.005663,-0.044323944,0.009903599,0,-0.049106613,0.010797538,-0.085500866,0.003067371,,,
3043,-0.026836768,0.005663,-0.044323944,0.009903599,-0.049106613,0.010797538,0,-0.085500866,0.003067371,-0.041317075,0.000201393,,,
3044,-0.044323944,0.009903599,-0.049106613,0.010797538,-0.085500866,0.003067371,0,-0.041317075,0.000201393,-0.027301535,0.000538494,,,
3045,-0.049106613,0.010797538,-0.085500866,0.003067371,-0.041317075,0.000201393,0,-0.027301535,0.000538494,-0.015142232,0.000749543,,,
3046,-0.085500866,0.003067371,-0.041317075,0.000201393,-0.027301535,0.000538494,0,-0.015142232,0.000749543,0.015435398,0.010742195,,,
3047,-0.041317075,0.000201393,-0.027301535,0.000538494,-0.015142232,0.000749543,0,0.015435398,0.010742195,0.03118512,0.000895515,,,
3048,-0.027301535,0.000538494,-0.015142232,0.000749543,0.015435398,0.010742195,0,0.03118512,0.000895515,-0.022665828,0.006348997,,,
3049,-0.015142232,0.000749543,0.015435398,0.010742195,0.03118512,0.000895515,0,-0.022665828,0.006348997,0.025765091,0.006424237,,,
3050,0.015435398,0.010742195,0.03118512,0.000895515,-0.022665828,0.006348997,0,0.025765091,0.006424237,0.111951768,0.024337675,,,
3051,0.03118512,0.000895515,-0.022665828,0.006348997,0.025765091,0.006424237,0,0.111951768,0.024337675,0.08023563,-0.003976269,,,
3052,-0.022665828,0.006348997,0.025765091,0.006424237,0.111951768,0.024337675,0,0.08023563,-0.003976269,-0.017055824,-0.014072163,,,
3053,0.025765091,0.006424237,0.111951768,0.024337675,0.08023563,-0.003976269,0,-0.017055824,-0.014072163,-0.030349344,-0.005733963,,,
3054,0.111951768,0.024337675,0.08023563,-0.003976269,-0.017055824,-0.014072163,0,-0.030349344,-0.005733963,0.012209103,0,,,
3055,0.08023563,-0.003976269,-0.017055824,-0.014072163,-0.030349344,-0.005733963,0,0.012209103,0,0.011214927,-0.004282383,,,
3056,-0.017055824,-0.014072163,-0.030349344,-0.005733963,0.012209103,0,0,0.011214927,-0.004282383,-0.014253139,-0.011722444,,,
3057,-0.030349344,-0.005733963,0.012209103,0,0.011214927,-0.004282383,0,-0.014253139,-0.011722444,-0.047959521,-0.004661482,,,
3058,0.012209103,0,0.011214927,-0.004282383,-0.014253139,-0.011722444,0,-0.047959521,-0.004661482,-0.037262172,0,,,
3059,0.011214927,-0.004282383,-0.014253139,-0.011722444,-0.047959521,-0.004661482,0,-0.037262172,0,0.016147569,0,,,
3060,-0.014253139,-0.011722444,-0.047959521,-0.004661482,-0.037262172,0,0,0.016147569,0,-0.072707564,0.162189618,,,
3061,-0.047959521,-0.004661482,-0.037262172,0,0.016147569,0,0,-0.072707564,0.162189618,-0.049491346,-0.035792232,,,
3062,-0.037262172,0,0.016147569,0,-0.072707564,0.162189618,0,-0.049491346,-0.035792232,-0.009510159,-0.025019579,,,
3063,0.016147569,0,-0.072707564,0.162189618,-0.049491346,-0.035792232,0,-0.009510159,-0.025019579,0.022431344,-0.001483798,,,
3064,-0.072707564,0.162189618,-0.049491346,-0.035792232,-0.009510159,-0.025019579,0,0.022431344,-0.001483798,0.038232148,-0.050837614,,,
3065,-0.049491346,-0.035792232,-0.009510159,-0.025019579,0.022431344,-0.001483798,0,0.038232148,-0.050837614,-0.012745127,-0.036130756,,,
3066,-0.009510159,-0.025019579,0.022431344,-0.001483798,0.038232148,-0.050837614,0,-0.012745127,-0.036130756,0.009592786,-0.011131477,,,
3067,0.022431344,-0.001483798,0.038232148,-0.050837614,-0.012745127,-0.036130756,0,0.009592786,-0.011131477,-0.037813365,-0.002388597,,,
3068,0.038232148,-0.050837614,-0.012745127,-0.036130756,0.009592786,-0.011131477,0,-0.037813365,-0.002388597,-0.054150999,0.001528472,,,
3069,-0.012745127,-0.036130756,0.009592786,-0.011131477,-0.037813365,-0.002388597,0,-0.054150999,0.001528472,-0.005382687,-0.000259169,,,
3070,0.009592786,-0.011131477,-0.037813365,-0.002388597,-0.054150999,0.001528472,0,-0.005382687,-0.000259169,0.077696756,-0.000290592,,,
3071,-0.037813365,-0.002388597,-0.054150999,0.001528472,-0.005382687,-0.000259169,0,0.077696756,-0.000290592,0.030717582,0.008500583,,,
3072,-0.054150999,0.001528472,-0.005382687,-0.000259169,0.077696756,-0.000290592,0,0.030717582,0.008500583,-0.003781259,0.0164946,,,
3073,-0.005382687,-0.000259169,0.077696756,-0.000290592,0.030717582,0.008500583,0,-0.003781259,0.0164946,0.019188702,0.002789199,,,
3074,0.077696756,-0.000290592,0.030717582,0.008500583,-0.003781259,0.0164946,0,0.019188702,0.002789199,0.043576941,-0.005415909,,,
3075,0.030717582,0.008500583,-0.003781259,0.0164946,0.019188702,0.002789199,0,0.043576941,-0.005415909,0.00566785,0.006540384,,,
3076,-0.003781259,0.0164946,0.019188702,0.002789199,0.043576941,-0.005415909,0,0.00566785,0.006540384,-0.018546939,0,,,
3077,0.019188702,0.002789199,0.043576941,-0.005415909,0.00566785,0.006540384,0,-0.018546939,0,0.006711185,-0.019588754,,,
